activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18926185,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1ccccc1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '19.19', 'le': '0.39', 'lle': '4.04', 'sei': '8.12'}",CHEMBL4556573,,CHEMBL4556573,8.00,False,http://www.openphacts.org/units/Nanomolar,3157415,=,1,True,=,,IC50,nM,,10.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,10.0
,18926186,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccc(C(F)(F)F)cc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '11.89', 'le': '0.25', 'lle': '0.78', 'sei': '5.85'}",CHEMBL4570116,,CHEMBL4570116,5.76,False,http://www.openphacts.org/units/Nanomolar,3157414,=,1,True,=,,IC50,nM,,1718.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,1718.0
,18926187,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccc(Cl)cc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.32', 'le': '0.30', 'lle': '1.85', 'sei': '6.56'}",CHEMBL4444721,,CHEMBL4444721,6.46,False,http://www.openphacts.org/units/Nanomolar,3157413,=,1,True,=,,IC50,nM,,345.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,345.0
,18926188,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccc(F)cc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.11', 'le': '0.31', 'lle': '2.47', 'sei': '6.67'}",CHEMBL4450779,,CHEMBL4450779,6.57,False,http://www.openphacts.org/units/Nanomolar,3157450,=,1,True,=,,IC50,nM,,269.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,269.0
,18926189,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)C2(c3ccccc3Cl)CC2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,,CHEMBL4516843,,CHEMBL4516843,,False,http://www.openphacts.org/units/Nanomolar,3157449,>,1,True,>,,IC50,nM,,25000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,25000.0
,18926190,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C(=O)Nc1ccc(Oc2cccc(Cl)c2)c(S(N)(=O)=O)c1)c1ccccc1Cl,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.77', 'le': '0.31', 'lle': '1.69', 'sei': '6.98'}",CHEMBL4593104,,CHEMBL4593104,6.87,False,http://www.openphacts.org/units/Nanomolar,3157448,=,1,True,=,,IC50,nM,,134.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,134.0
,18926191,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C(=O)Nc1ccc(Oc2cccc(Cl)c2)c(S(N)(=O)=O)c1)c1ccccc1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '13.71', 'le': '0.28', 'lle': '1.39', 'sei': '6.00'}",CHEMBL4470995,,CHEMBL4470995,5.91,False,http://www.openphacts.org/units/Nanomolar,3157447,=,1,True,=,,IC50,nM,,1242.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,1242.0
,18926192,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2c(Cl)cccc2Cl)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '16.11', 'le': '0.36', 'lle': '2.55', 'sei': '7.94'}",CHEMBL4521017,,CHEMBL4521017,7.82,False,http://www.openphacts.org/units/Nanomolar,3157446,=,1,True,=,,IC50,nM,,15.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,15.0
,18926193,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2c(F)cccc2Cl)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '17.14', 'le': '0.37', 'lle': '3.30', 'sei': '8.17'}",CHEMBL4447043,,CHEMBL4447043,8.05,False,http://www.openphacts.org/units/Nanomolar,3157445,=,1,True,=,,IC50,nM,,9.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,9.0
,18926194,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1CC(=O)Nc1ccc(Oc2cccc(Cl)c2)c(S(N)(=O)=O)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '19.46', 'le': '0.40', 'lle': '4.73', 'sei': '8.08'}",CHEMBL4452312,,CHEMBL4452312,8.70,False,http://www.openphacts.org/units/Nanomolar,3157444,=,1,True,=,,IC50,nM,,2.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,2.0
,18926195,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2C(F)(F)F)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.71', 'le': '0.33', 'lle': '2.64', 'sei': '7.74'}",CHEMBL4438327,,CHEMBL4438327,7.62,False,http://www.openphacts.org/units/Nanomolar,3157443,=,1,True,=,,IC50,nM,,24.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,24.0
,18926196,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.59', 'le': '0.33', 'lle': '2.43', 'sei': '7.14'}",CHEMBL4449416,,CHEMBL4449416,7.04,False,http://www.openphacts.org/units/Nanomolar,3157442,=,1,True,=,,IC50,nM,,92.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,92.0
,18926197,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2F)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '16.37', 'le': '0.34', 'lle': '3.02', 'sei': '7.23'}",CHEMBL4516450,,CHEMBL4516450,7.12,False,http://www.openphacts.org/units/Nanomolar,3157441,=,1,True,=,,IC50,nM,,76.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,76.0
,18926198,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(CC(=O)Nc2ccc(Oc3cccc(Cl)c3)c(S(N)(=O)=O)c2)cc1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.08', 'le': '0.31', 'lle': '2.23', 'sei': '6.60'}",CHEMBL4451276,,CHEMBL4451276,6.50,False,http://www.openphacts.org/units/Nanomolar,3157440,=,1,True,=,,IC50,nM,,317.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,317.0
,18926199,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(CC(=O)Nc2ccc(Oc3cccc(Cl)c3)c(S(N)(=O)=O)c2)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '16.90', 'le': '0.34', 'lle': '3.01', 'sei': '7.40'}",CHEMBL4443234,,CHEMBL4443234,7.28,False,http://www.openphacts.org/units/Nanomolar,3157439,=,1,True,=,,IC50,nM,,52.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,52.0
,18926200,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1CC(=O)Nc1ccc(Oc2cccc(Cl)c2)c(S(N)(=O)=O)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '18.57', 'le': '0.38', 'lle': '3.73', 'sei': '8.12'}",CHEMBL4522504,,CHEMBL4522504,8.00,False,http://www.openphacts.org/units/Nanomolar,3157438,=,1,True,=,,IC50,nM,,10.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,10.0
,18926322,[],CHEMBL4324779,Antagonist activity at human P2X4 receptor tranfected in human 1321N1 cells assessed as inhibition of Mg-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '16.71', 'le': '0.34', 'lle': '3.01', 'sei': '7.07'}",CHEMBL4521594,,CHEMBL4521594,6.97,False,http://www.openphacts.org/units/Nanomolar,3157437,=,1,True,=,,IC50,nM,,108.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,108.0
,18926326,[],CHEMBL4324782,Antagonist activity at human P2X4 receptor tranfected in human 1321N1 cells assessed as inhibition of inhibition of ATP-evoked current at -90 mV holding potential by Qpatch method,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.58', 'le': '0.32', 'lle': '2.53', 'sei': '6.59'}",CHEMBL4521594,,CHEMBL4521594,6.50,False,http://www.openphacts.org/units/Nanomolar,3157437,=,1,True,=,,IC50,nM,,320.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,320.0
,18926350,[],CHEMBL4324804,Antagonist activity at human P2X4 receptor expressed in CHO cells assessed as reduction in ATP induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '17.74', 'le': '0.39', 'lle': '2.32', 'sei': '11.54'}",CHEMBL2180179,,CHEMBL2180179,6.30,False,http://www.openphacts.org/units/Nanomolar,3157463,=,1,True,=,,IC50,nM,,500.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,500.0
,18926351,[],CHEMBL4324805,Antagonist activity at human P2X4 receptor expressed in HEK cells assessed as reduction in ATP induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.29', 'le': '0.34', 'lle': '1.45', 'sei': '9.95'}",CHEMBL2180179,,CHEMBL2180179,5.43,False,http://www.openphacts.org/units/Nanomolar,3157463,=,1,True,=,,IC50,nM,,3710.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,3710.0
,18926352,[],CHEMBL4324805,Antagonist activity at human P2X4 receptor expressed in HEK cells assessed as reduction in ATP induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CC(=O)N(c2ccc(NS(=O)(=O)Cc3ccccc3Cl)cc2)c2ccc3ccccc3c2N1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.36', 'le': '0.28', 'lle': '1.83', 'sei': '7.60'}",CHEMBL4557633,,CHEMBL4557633,7.27,False,http://www.openphacts.org/units/Nanomolar,3157466,=,1,True,=,,IC50,nM,,54.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,54.0
,18926353,[],CHEMBL4324805,Antagonist activity at human P2X4 receptor expressed in HEK cells assessed as reduction in ATP induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(-c2cccc(-c3nnn[nH]3)c2)c2[nH]c3ccccc3c2[nH]c1=O,,,CHEMBL4321858,J Med Chem,2019.0,,CHEMBL4513970,,CHEMBL4513970,,False,http://www.openphacts.org/units/Nanomolar,3157469,<,1,True,<,,IC50,nM,,100.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,100.0
,18926354,[],CHEMBL4324806,Antagonist activity at human P2X4 receptor expressed in HEK cells by Qpatch method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.20', 'le': '0.34', 'lle': '1.42', 'sei': '9.89'}",CHEMBL2180179,,CHEMBL2180179,5.40,False,http://www.openphacts.org/units/Nanomolar,3157463,=,1,True,=,,IC50,nM,,3990.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,3990.0
,18926355,[],CHEMBL4324807,Antagonist activity at human P2X4 receptor tranfected in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx incubated for 10 mins by Fluo2-AM staining based inverted fluorescence microscopic method,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '17.39', 'le': '0.33', 'lle': '2.40', 'sei': '14.42'}",CHEMBL490,PAROXETINE,CHEMBL490,5.73,False,http://www.openphacts.org/units/Nanomolar,3157464,=,1,True,=,,IC50,nM,,1870.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.87
,18926357,[],CHEMBL4324809,Antagonist activity at human P2X4 receptor tranfected in human HEK293 cells assessed as inhibition of ATP-induced calcium influx by Fluo2-AM staining based inverted fluorescence microscopic method,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(Br)c(NC(=O)Nc2cccnc2)c(Br)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.79', 'le': '0.40', 'lle': '0.74', 'sei': '11.31'}",CHEMBL1532400,,CHEMBL1532400,6.11,False,http://www.openphacts.org/units/Nanomolar,3157465,=,1,True,=,,IC50,nM,,780.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,780.0
,18926358,[],CHEMBL4324810,Antagonist activity at human P2X4 receptor tranfected in human HEK293 cells at -60 mv holding potential by Whole cell patch-clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(Br)c(NC(=O)Nc2cccnc2)c(Br)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.25', 'le': '0.41', 'lle': '0.93', 'sei': '11.66'}",CHEMBL1532400,,CHEMBL1532400,6.30,False,http://www.openphacts.org/units/Nanomolar,3157465,=,1,True,=,,IC50,nM,,500.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,500.0
,18926359,[],CHEMBL4324811,Antagonist activity at human P2X4 receptor tranfected in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx incubated for 15 mins by Fluo2-AM staining based method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CC(=O)N(c2ccc(NS(=O)(=O)Cc3ccccc3Cl)cc2)c2ccc3ccccc3c2N1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.22', 'le': '0.28', 'lle': '1.75', 'sei': '7.53'}",CHEMBL4557633,,CHEMBL4557633,7.19,False,http://www.openphacts.org/units/Nanomolar,3157466,=,1,True,=,,IC50,nM,,64.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,64.0
,18926360,[],CHEMBL4324811,Antagonist activity at human P2X4 receptor tranfected in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx incubated for 15 mins by Fluo2-AM staining based method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1ccccc1I)Nc1ccc(N2C(=O)CC(=O)Nc3c2ccc2ccccc32)cc1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '11.34', 'le': '0.26', 'lle': '0.74', 'sei': '8.11'}",CHEMBL4464823,,CHEMBL4464823,6.37,False,http://www.openphacts.org/units/Nanomolar,3157467,=,1,True,=,,IC50,nM,,430.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,430.0
,18926361,[],CHEMBL4324811,Antagonist activity at human P2X4 receptor tranfected in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx incubated for 15 mins by Fluo2-AM staining based method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CC(=O)N(c2cccc(-c3noc(=S)[n-]3)c2)c2ccc3ccccc3c2N1.[Na+],,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '16.36', 'le': '0.31', 'lle': '2.03', 'sei': '7.22'}",CHEMBL4462656,,CHEMBL4596410,6.58,False,http://www.openphacts.org/units/Nanomolar,3157468,=,1,True,=,,IC50,nM,,260.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,260.0
,19309431,[],CHEMBL4415955,Antagonist activity at human P2X4R transfected in 1321N1 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by Fura-2AM assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(Br)c(NC(=O)Nc2cccnc2)c(Br)c1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '15.15', 'le': '0.41', 'lle': '0.89', 'sei': '11.59'}",CHEMBL1532400,,CHEMBL1532400,6.26,False,http://www.openphacts.org/units/Nanomolar,3224342,=,1,True,=,,IC50,nM,,550.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.55
,19309432,[],CHEMBL4415955,Antagonist activity at human P2X4R transfected in 1321N1 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by Fura-2AM assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '18.90', 'le': '0.36', 'lle': '1.75', 'sei': '13.68'}",CHEMBL2180160,,CHEMBL2180160,6.38,False,http://www.openphacts.org/units/Nanomolar,3224343,=,1,True,=,,IC50,nM,,420.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.42
Not Active,19309433,[],CHEMBL4415955,Antagonist activity at human P2X4R transfected in 1321N1 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by Fura-2AM assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(NCCNCCO)ccc12,,,CHEMBL4414589,J Nat Prod,2019.0,,CHEMBL562308,,CHEMBL562308,,False,,3224344,,1,False,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
,19309434,[],CHEMBL4415955,Antagonist activity at human P2X4R transfected in 1321N1 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by Fura-2AM assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '14.76', 'le': '0.33', 'lle': '1.26', 'sei': '9.60'}",CHEMBL2180179,,CHEMBL2180179,5.24,False,http://www.openphacts.org/units/Nanomolar,3224345,=,1,True,=,,IC50,nM,,5700.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,5.7
,19309435,[],CHEMBL4415956,Antagonist activity at human P2X4R transfected in HEK293 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by YOPRO-1 dye uptake assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(Br)c(NC(=O)Nc2cccnc2)c(Br)c1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '14.25', 'le': '0.38', 'lle': '0.52', 'sei': '10.90'}",CHEMBL1532400,,CHEMBL1532400,5.89,False,http://www.openphacts.org/units/Nanomolar,3224342,=,1,True,=,,IC50,nM,,1300.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.3
,19309436,[],CHEMBL4415956,Antagonist activity at human P2X4R transfected in HEK293 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by YOPRO-1 dye uptake assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '18.14', 'le': '0.35', 'lle': '1.49', 'sei': '13.13'}",CHEMBL2180160,,CHEMBL2180160,6.12,False,http://www.openphacts.org/units/Nanomolar,3224343,=,1,True,=,,IC50,nM,,760.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.76
Not Active,19309437,[],CHEMBL4415956,Antagonist activity at human P2X4R transfected in HEK293 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by YOPRO-1 dye uptake assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(NCCNCCO)ccc12,,,CHEMBL4414589,J Nat Prod,2019.0,,CHEMBL562308,,CHEMBL562308,,False,,3224344,,1,False,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
,19309438,[],CHEMBL4415956,Antagonist activity at human P2X4R transfected in HEK293 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by YOPRO-1 dye uptake assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '14.18', 'le': '0.31', 'lle': '1.06', 'sei': '9.22'}",CHEMBL2180179,,CHEMBL2180179,5.04,False,http://www.openphacts.org/units/Nanomolar,3224345,=,1,True,=,,IC50,nM,,9200.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,9.2
,19309443,[],CHEMBL4415959,Antagonist activity at human P2X4R transfected in HEK293 cells assessed as inhibition of ATP-evoked current by patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(Br)c(NC(=O)Nc2cccnc2)c(Br)c1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '15.17', 'le': '0.41', 'lle': '0.90', 'sei': '11.60'}",CHEMBL1532400,,CHEMBL1532400,6.27,False,http://www.openphacts.org/units/Nanomolar,3224342,=,1,True,=,,IC50,nM,,540.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.54
